Genome,SRA ID,PATRIC ID,Antibiotic,Actual MIC,Predicted MIC
KPN2039,SRR5387257,573.13865,Cefepime,<=1,4.0
KPN2039,SRR5387257,573.13865,Cefoxitin,>16,16.0
KPN2039,SRR5387257,573.13865,Meropenem,>8,16.0
KPN2040,SRR5387256,573.13866,Ciprofloxacin,>2,4.0
KPN2040,SRR5387256,573.13866,Piperacillin/Tazobactam,>64/4,64.0
KPN2044,SRR5387252,573.13870,Amikacin,<=8,8.0
KPN2044,SRR5387252,573.13870,Ampicillin/Sulbactam,>16/8,16.0
KPN2044,SRR5387252,573.13870,Ceftriaxone,>32,32.0
KPN2044,SRR5387252,573.13870,Tobramycin,<=2,2.0
KPN2046,SRR5387250,573.13872,Imipenem,>8,8.0
KPN2046,SRR5387250,573.13872,Tetracycline,>8,8.0
KPN2047,SRR5387249,573.13873,Gentamicin,>8,16.0
KPN2047,SRR5387249,573.13873,Imipenem,<=1,1.0
KPN2048,SRR5387248,573.13874,Cefuroxime sodium,>16,32.0
KPN2048,SRR5387248,573.13874,Ciprofloxacin,1,1.0
KPN2050,SRR5387247,573.13876,Meropenem,<=1,1.0
KPN2052,SRR5387245,573.13877,Amikacin,32,16.0
KPN2052,SRR5387245,573.13877,Ampicillin,>16,32.0
KPN2053,SRR5387244,573.13878,Aztreonam,>16,32.0
KPN2053,SRR5387244,573.13878,Tobramycin,>8,16.0
KPN2053,SRR5387244,573.13878,Trimethoprim/Sulfamethoxazole,>2/38,4.0
KPN2054,SRR5387243,573.13879,Amikacin,16,32.0
KPN2054,SRR5387243,573.13879,Cefazolin,>16,32.0
KPN1958,SRR5387324,573.13804,Ceftazidime,>16,32.0
KPN1958,SRR5387324,573.13804,Levofloxacin,>4,8.0
KPN1958,SRR5387324,573.13804,Tobramycin,8,4.0
KPN1961,SRR5387321,573.13806,Ciprofloxacin,>2,4.0
KPN1968,SRR5387318,573.13807,Cefepime,>16,8.0
KPN1974,SRR5387315,573.13810,Cefuroxime sodium,>16,32.0
KPN1975,SRR5387314,573.13811,Ampicillin/Sulbactam,>16/8,32.0
KPN1975,SRR5387314,573.13811,Ceftriaxone,>32,64.0
KPN1975,SRR5387314,573.13811,Tetracycline,8,8.0
KPN1976,SRR5387313,573.13812,Amikacin,<=8,8.0
KPN1976,SRR5387313,573.13812,Ampicillin,>16,32.0
KPN1980,SRR5387311,573.13814,Cefepime,8,16.0
KPN1981,SRR5387310,573.13815,Cefazolin,>16,32.0
KPN1981,SRR5387310,573.13815,Gentamicin,<=2,4.0
KPN1981,SRR5387310,573.13815,Imipenem,<=1,1.0
KPN1983,SRR5387308,573.13816,Cefoxitin,>16,32.0
KPN1983,SRR5387308,573.13816,Gentamicin,>8,16.0
KPN1983,SRR5387308,573.13816,Piperacillin/Tazobactam,>64/4,128.0
KPN1984,SRR5387307,573.13817,Tetracycline,>8,16.0
KPN1984,SRR5387307,573.13817,Trimethoprim/Sulfamethoxazole,>2/38,4.0
KPN1985,SRR5387306,573.13818,Aztreonam,>16,16.0
KPN1985,SRR5387306,573.13818,Ciprofloxacin,>2,4.0
KPN1985,SRR5387306,573.13818,Meropenem,<=1,1.0
KPN2042,SRR5387254,573.13868,Levofloxacin,>4,4.0
KPN2042,SRR5387254,573.13868,Piperacillin/Tazobactam,8/4,16.0
KPN2043,SRR5387253,573.13869,Ceftazidime,>16,32.0
KPN2045,SRR5387251,573.13871,Cefuroxime sodium,>16,32.0
KPN2045,SRR5387251,573.13871,Nitrofurantoin,>64,128.0
KPN2045,SRR5387251,573.13871,Piperacillin/Tazobactam,16/4,32.0
KPN2055,SRR5387242,573.13880,Ampicillin/Sulbactam,>16/8,32.0
KPN2056,SRR5387241,573.13881,Amikacin,<=8,16.0
KPN2056,SRR5387241,573.13881,Ampicillin,>16,32.0
KPN2056,SRR5387241,573.13881,Ceftriaxone,>32,64.0
KPN2058,SRR5387239,573.13882,Cefoxitin,<=4,8.0
KPN2058,SRR5387239,573.13882,Tobramycin,8,8.0
KPN2060,SRR5387238,573.13883,Cefazolin,>16,32.0
KPN2061,SRR5387237,573.13885,Cefepime,>16,16.0
KPN2061,SRR5387237,573.13885,Tetracycline,4,8.0
KPN2062,SRR5387236,573.13886,Imipenem,<=1,1.0
KPN2063,SRR5387235,573.13887,Ciprofloxacin,>2,4.0
KPN2063,SRR5387235,573.13887,Meropenem,>8,8.0
KPN2063,SRR5387235,573.13887,Trimethoprim/Sulfamethoxazole,>2/38,4.0
KPN2065,SRR5387233,573.13889,Levofloxacin,>4,8.0
KPN2065,SRR5387233,573.13889,Meropenem,<=1,1.0
KPN2066,SRR5387232,573.13890,Cefuroxime sodium,>16,32.0
KPN2067,SRR5387231,573.13891,Aztreonam,4,8.0
KPN2067,SRR5387231,573.13891,Ceftazidime,>16,8.0
KPN2067,SRR5387231,573.13891,Ciprofloxacin,2,2.0
KPN2067,SRR5387231,573.13891,Tetracycline,>8,8.0
KPN2069,SRR5387230,573.13892,Amikacin,<=8,8.0
KPN2069,SRR5387230,573.13892,Ampicillin/Sulbactam,>16/8,32.0
KPN2069,SRR5387230,573.13892,Ampicillin,>16,32.0
KPN2069,SRR5387230,573.13892,Gentamicin,<=2,4.0
KPN2069,SRR5387230,573.13892,Tobramycin,>8,4.0
KPN2069,SRR5387230,573.13892,Trimethoprim/Sulfamethoxazole,1/19,1.0
KPN2070,SRR5387229,573.13894,Cefoxitin,16,16.0
KPN2072,SRR5387227,573.13895,Aztreonam,>16,32.0
KPN2072,SRR5387227,573.13895,Cefazolin,>16,32.0
KPN2072,SRR5387227,573.13895,Cefepime,2,8.0
KPN2072,SRR5387227,573.13895,Cefoxitin,8,16.0
KPN2072,SRR5387227,573.13895,Gentamicin,4,4.0
KPN2073,SRR5387226,573.13896,Ceftriaxone,>32,64.0
KPN2075,SRR5387225,573.13897,Ciprofloxacin,<=0.5,1.0
KPN2075,SRR5387225,573.13897,Levofloxacin,<=1,2.0
KPN2077,SRR5387223,573.13899,Ampicillin/Sulbactam,8/4,16.0
KPN2077,SRR5387223,573.13899,Imipenem,<=1,0.5
KPN2077,SRR5387223,573.13899,Trimethoprim/Sulfamethoxazole,>2/38,2.0
KPN2078,SRR5387222,573.13900,Cefepime,4,8.0
KPN2078,SRR5387222,573.13900,Ciprofloxacin,>2,4.0
KPN2078,SRR5387222,573.13900,Imipenem,>8,16.0
KPN2078,SRR5387222,573.13900,Piperacillin/Tazobactam,>64/4,128.0
KPN2079,SRR5387221,573.13901,Cefuroxime sodium,>16,32.0
KPN2079,SRR5387221,573.13901,Gentamicin,>8,16.0
KPN2079,SRR5387221,573.13901,Nitrofurantoin,>64,128.0
KPN2081,SRR5387219,573.13904,Ampicillin,>16,32.0
KPN2081,SRR5387219,573.13904,Levofloxacin,>4,8.0
KPN2081,SRR5387219,573.13904,Meropenem,<=1,1.0
KPN2082,SRR5387218,573.13905,Ceftazidime,>16,32.0
KPN2083,SRR5387217,573.13906,Ampicillin/Sulbactam,>16/8,32.0
KPN2083,SRR5387217,573.13906,Cefazolin,>16,32.0
KPN2084,SRR5387216,573.13907,Amikacin,<=8,16.0
KPN2085,SRR5387215,573.13908,Aztreonam,>16,32.0
KPN2085,SRR5387215,573.13908,Ceftriaxone,>32,64.0
KPN2085,SRR5387215,573.13908,Gentamicin,8,4.0
KPN2086,SRR5387214,573.13909,Cefoxitin,>16,16.0
KPN2088,SRR5387212,573.13911,Ciprofloxacin,>2,4.0
KPN2090,SRR5387211,573.13913,Cefuroxime sodium,>16,32.0
KPN2090,SRR5387211,573.13913,Tobramycin,>8,16.0
KPN2091,SRR5387210,573.13914,Ceftazidime,8,8.0
KPN2092,SRR5387209,573.13915,Ampicillin,>16,32.0
KPN2092,SRR5387209,573.13915,Tetracycline,<=2,4.0
KPN2093,SRR5387208,573.13916,Levofloxacin,>4,8.0
KPN2093,SRR5387208,573.13916,Piperacillin/Tazobactam,>64/4,128.0
KPN2094,SRR5387207,573.13917,Cefazolin,>16,32.0
KPN2094,SRR5387207,573.13917,Cefepime,16,16.0
KPN2098,SRR5387203,573.13918,Ampicillin/Sulbactam,>16/8,32.0
KPN2098,SRR5387203,573.13918,Cefepime,>16,8.0
KPN2098,SRR5387203,573.13918,Ceftazidime,>16,32.0
KPN2098,SRR5387203,573.13918,Tobramycin,8,4.0
KPN2099,SRR5387202,573.13919,Aztreonam,>16,32.0
KPN2099,SRR5387202,573.13919,Trimethoprim/Sulfamethoxazole,>2/38,4.0
KPN2100,SRR5387201,573.13921,Ceftriaxone,>32,64.0
KPN2100,SRR5387201,573.13921,Gentamicin,<=2,4.0
KPN2100,SRR5387201,573.13921,Imipenem,<=1,1.0
KPN2101,SRR5387200,573.13922,Amikacin,<=8,8.0
KPN2101,SRR5387200,573.13922,Nitrofurantoin,>64,128.0
KPN2103,SRR5387199,573.13923,Ciprofloxacin,>2,4.0
KPN2103,SRR5387199,573.13923,Meropenem,>8,8.0
KPN2103,SRR5387199,573.13923,Tetracycline,4,4.0
KPN2105,SRR5387197,573.13924,Cefuroxime sodium,>16,32.0
KPN2106,SRR5387196,573.13925,Meropenem,<=1,1.0
KPN2106,SRR5387196,573.13925,Tetracycline,>8,8.0
KPN2106,SRR5387196,573.13925,Tobramycin,<=2,4.0
KPN2108,SRR5387195,573.13926,Ampicillin,>16,32.0
KPN2108,SRR5387195,573.13926,Gentamicin,>8,16.0
KPN2109,SRR5387194,573.13927,Piperacillin/Tazobactam,16/4,32.0
KPN2111,SRR5387193,573.13929,Cefazolin,>16,32.0
KPN2113,SRR5387192,573.13930,Ampicillin/Sulbactam,>16/8,32.0
KPN2114,SRR5387191,573.13931,Cefepime,>16,16.0
KPN2114,SRR5387191,573.13931,Ceftazidime,>16,32.0
KPN2114,SRR5387191,573.13931,Levofloxacin,>4,8.0
KPN2114,SRR5387191,573.13931,Piperacillin/Tazobactam,>64/4,128.0
KPN2114,SRR5387191,573.13931,Tetracycline,8,4.0
KPN2114,SRR5387191,573.13931,Trimethoprim/Sulfamethoxazole,<=0.5/9.5,1.0
KPN2115,SRR5387190,573.13932,Ceftriaxone,>32,64.0
KPN2116,SRR5387189,573.13933,Aztreonam,>16,32.0
KPN2118,SRR5387187,573.13934,Tobramycin,>8,8.0
KPN2121,SRR5387185,573.13935,Cefuroxime sodium,>16,32.0
KPN2122,SRR5387184,573.13936,Gentamicin,<=2,4.0
KPN2122,SRR5387184,573.13936,Imipenem,<=1,1.0
KPN2122,SRR5387184,573.13936,Trimethoprim/Sulfamethoxazole,>2/38,0.5
KPN2125,SRR5387181,573.13937,Ciprofloxacin,>2,4.0
KPN2127,SRR5387179,573.13938,Amikacin,<=8,8.0
KPN2127,SRR5387179,573.13938,Ampicillin,>16,32.0
KPN2127,SRR5387179,573.13938,Cefoxitin,>16,16.0
KPN2127,SRR5387179,573.13938,Imipenem,>8,16.0
KPN2128,SRR5387178,573.13939,Amikacin,32,32.0
KPN2128,SRR5387178,573.13939,Cefazolin,>16,32.0
KPN2130,SRR5387176,573.13941,Imipenem,4,16.0
KPN2149,SRR5387175,573.13943,Ampicillin/Sulbactam,>16/8,32.0
KPN2151,SRR5387173,573.13944,Aztreonam,16,32.0
KPN2151,SRR5387173,573.13944,Ceftriaxone,>32,64.0
KPN2151,SRR5387173,573.13944,Levofloxacin,>4,8.0
KPN2151,SRR5387173,573.13944,Meropenem,2,8.0
KPN2152,SRR5387172,573.13945,Cefoxitin,<=4,8.0
KPN2152,SRR5387172,573.13945,Ceftazidime,>16,32.0
KPN2154,SRR5387170,573.13946,Cefuroxime sodium,>16,32.0
KPN2154,SRR5387170,573.13946,Meropenem,<=1,1.0
KPN2154,SRR5387170,573.13946,Tetracycline,>8,8.0
KPN2155,SRR5387169,573.13947,Aztreonam,>16,32.0
KPN2155,SRR5387169,573.13947,Piperacillin/Tazobactam,>64/4,128.0
KPN2156,SRR5387168,573.13948,Ciprofloxacin,>2,4.0
KPN2157,SRR5387167,573.13949,Ampicillin/Sulbactam,16/8,16.0
KPN2157,SRR5387167,573.13949,Ampicillin,>16,32.0
KPN2157,SRR5387167,573.13949,Gentamicin,<=2,2.0
KPN2157,SRR5387167,573.13949,Trimethoprim/Sulfamethoxazole,>2/38,4.0
KPN2158,SRR5387166,573.13950,Cefazolin,>16,32.0
KPN2158,SRR5387166,573.13950,Piperacillin/Tazobactam,32/4,32.0
KPN2160,SRR5387164,573.13952,Cefepime,>16,4.0
KPN2162,SRR5387162,573.13953,Tobramycin,>8,16.0
KPN2163,SRR5387161,573.13954,Amikacin,<=8,8.0
KPN2163,SRR5387161,573.13954,Ceftriaxone,>32,64.0
KPN2163,SRR5387161,573.13954,Levofloxacin,>4,8.0
KPN2163,SRR5387161,573.13954,Meropenem,>8,8.0
KPN2166,SRR5387159,573.13955,Ampicillin/Sulbactam,>16/8,32.0
KPN2166,SRR5387159,573.13955,Ceftazidime,>16,32.0
KPN2167,SRR5387158,573.13956,Cefepime,<=1,8.0
KPN2167,SRR5387158,573.13956,Cefuroxime sodium,>16,32.0
KPN2167,SRR5387158,573.13956,Tobramycin,<=2,2.0
KPN2169,SRR5387156,573.13958,Ciprofloxacin,>2,4.0
KPN2171,SRR5387155,573.13960,Ampicillin,>16,32.0
KPN2171,SRR5387155,573.13960,Aztreonam,>16,32.0
KPN2171,SRR5387155,573.13960,Piperacillin/Tazobactam,>64/4,128.0
KPN2172,SRR5387154,573.13961,Cefazolin,>16,32.0
KPN2172,SRR5387154,573.13961,Cefoxitin,>16,16.0
KPN2172,SRR5387154,573.13961,Imipenem,>8,8.0
KPN2172,SRR5387154,573.13961,Tetracycline,4,8.0
KPN2173,SRR5387153,573.13962,Ceftazidime,16,8.0
KPN2173,SRR5387153,573.13962,Ceftriaxone,<=2,8.0
KPN2173,SRR5387153,573.13962,Piperacillin/Tazobactam,4/4,32.0
KPN2174,SRR5387152,573.13963,Trimethoprim/Sulfamethoxazole,>2/38,4.0
94,SAMN07525434,573.12871,Amikacin,<=4,2.0
94,SAMN07525434,573.12871,Aztreonam,<=1,2.0
94,SAMN07525434,573.12871,Gentamicin,1,1.0
94,SAMN07525434,573.12871,Meropenem,<=0.125,0.0625
94,SAMN07525434,573.12871,Nitrofurantoin,>64,64.0
94,SAMN07525434,573.12871,Trimethoprim/Sulfamethoxazole,<=0.5/9.5,0.25
15,SAMN07525383,573.12872,Cefazolin,<=1,4.0
15,SAMN07525383,573.12872,Cefepime,<=0.5,1.0
15,SAMN07525383,573.12872,Imipenem,<=0.25,0.25
15,SAMN07525383,573.12872,Levofloxacin,<=1,1.0
106,SAMN07525445,573.12873,Cefoxitin,<=4,2.0
106,SAMN07525445,573.12873,Ciprofloxacin,<=0.5,0.5
106,SAMN07525445,573.12873,Tobramycin,1,0.5
77,SAMN07525422,573.12875,Ceftazidime,<=0.5,2.0
108,SAMN07525446,573.12881,Ampicillin/Sulbactam,8/4,4.0
108,SAMN07525446,573.12881,Ampicillin,>16,16.0
108,SAMN07525446,573.12881,Nitrofurantoin,64,64.0
108,SAMN07525446,573.12881,Tetracycline,<=1,2.0
113,SAMN07525448,573.12882,Ceftriaxone,<=0.5,2.0
113,SAMN07525448,573.12882,Cefuroxime sodium,<=4,4.0
91,SAMN07525432,573.12885,Piperacillin/Tazobactam,4/4,4.0
103,SAMN07525442,573.12890,Amikacin,<=4,2.0
103,SAMN07525442,573.12890,Aztreonam,<=1,4.0
103,SAMN07525442,573.12890,Gentamicin,1,1.0
103,SAMN07525442,573.12890,Meropenem,<=0.125,0.125
103,SAMN07525442,573.12890,Trimethoprim/Sulfamethoxazole,<=0.5/9.5,0.5
1,SAMN07525376,573.12900,Cefepime,<=0.5,1.0
1,SAMN07525376,573.12900,Levofloxacin,<=1,0.5
39,SAMN07525397,573.12901,Ampicillin,16,32.0
39,SAMN07525397,573.12901,Cefoxitin,<=4,2.0
39,SAMN07525397,573.12901,Ciprofloxacin,<=0.5,0.25
39,SAMN07525397,573.12901,Tobramycin,1,1.0
119,SAMN07525451,573.12902,Ceftazidime,<=0.5,2.0
61,SAMN07525411,573.12903,Imipenem,<=0.25,0.25
61,SAMN07525411,573.12903,Tetracycline,>8,2.0
6,SAMN07525378,573.12904,Ampicillin/Sulbactam,8/4,8.0
6,SAMN07525378,573.12904,Ceftriaxone,<=0.5,2.0
98,SAMN07525438,573.12906,Cefuroxime sodium,<=4,4.0
89,SAMN07525430,573.12907,Cefazolin,2,4.0
89,SAMN07525430,573.12907,Piperacillin/Tazobactam,4/4,4.0
112,SAMN07525447,573.12917,Amikacin,<=4,2.0
112,SAMN07525447,573.12917,Aztreonam,<=1,2.0
112,SAMN07525447,573.12917,Meropenem,<=0.125,0.125
112,SAMN07525447,573.12917,Tetracycline,<=1,2.0
73,SAMN07525418,573.12921,Cefazolin,<=1,4.0
73,SAMN07525418,573.12921,Cefepime,<=0.5,1.0
73,SAMN07525418,573.12921,Levofloxacin,<=1,0.5
73,SAMN07525418,573.12921,Trimethoprim/Sulfamethoxazole,<=0.5/9.5,0.5
60,SAMN07525410,573.12922,Ampicillin/Sulbactam,4/2,8.0
60,SAMN07525410,573.12922,Ciprofloxacin,<=0.5,0.5
60,SAMN07525410,573.12922,Gentamicin,1,1.0
60,SAMN07525410,573.12922,Tobramycin,1,1.0
83,SAMN07525428,573.12923,Ampicillin,>16,16.0
83,SAMN07525428,573.12923,Ceftazidime,<=0.5,2.0
83,SAMN07525428,573.12923,Imipenem,0.5,0.125
93,SAMN07525433,573.12925,Cefoxitin,<=4,2.0
23,SAMN07525387,573.12926,Ceftriaxone,<=0.5,2.0
23,SAMN07525387,573.12926,Tetracycline,2,2.0
96,SAMN07525436,573.12928,Cefuroxime sodium,<=4,4.0
58,SAMN07525409,573.12930,Ampicillin/Sulbactam,8/4,8.0
9,SAMN07525380,573.12934,Aztreonam,<=1,2.0
9,SAMN07525380,573.12934,Meropenem,<=0.125,0.125
9,SAMN07525380,573.12934,Nitrofurantoin,32,64.0
104,SAMN07525443,573.12935,Amikacin,<=4,2.0
104,SAMN07525443,573.12935,Cefepime,<=0.5,1.0
104,SAMN07525443,573.12935,Imipenem,<=0.25,0.25
8,SAMN07525379,573.12939,Levofloxacin,<=1,1.0
8,SAMN07525379,573.12939,Piperacillin/Tazobactam,4/4,4.0
8,SAMN07525379,573.12939,Trimethoprim/Sulfamethoxazole,<=0.5/9.5,0.5
29,SAMN07525391,573.12941,Ceftazidime,<=0.5,1.0
29,SAMN07525391,573.12941,Ciprofloxacin,<=0.5,0.5
29,SAMN07525391,573.12941,Gentamicin,1,1.0
29,SAMN07525391,573.12941,Tobramycin,1,1.0
87,SAMN07525429,573.12940,Cefoxitin,8,4.0
81,SAMN07525426,573.12943,Ampicillin,16,16.0
81,SAMN07525426,573.12943,Ceftriaxone,<=0.5,2.0
45,SAMN07525402,573.12946,Nitrofurantoin,64,64.0
45,SAMN07525402,573.12946,Tetracycline,<=1,1.0
75,SAMN07525420,573.12950,Cefazolin,<=1,4.0
75,SAMN07525420,573.12950,Cefoxitin,<=4,2.0
123,SAMN07525453,573.12960,Aztreonam,<=1,2.0
123,SAMN07525453,573.12960,Cefuroxime sodium,<=4,4.0
123,SAMN07525453,573.12960,Meropenem,<=0.125,0.125
10,SAMN07525381,573.12961,Amikacin,<=4,2.0
10,SAMN07525381,573.12961,Ampicillin,>16,16.0
10,SAMN07525381,573.12961,Cefepime,<=0.5,2.0
28,SAMN07525390,573.12962,Ampicillin/Sulbactam,8/4,8.0
28,SAMN07525390,573.12962,Levofloxacin,<=1,1.0
28,SAMN07525390,573.12962,Nitrofurantoin,<=16,32.0
31,SAMN07525393,573.12963,Ciprofloxacin,<=0.5,0.25
31,SAMN07525393,573.12963,Gentamicin,1,1.0
31,SAMN07525393,573.12963,Trimethoprim/Sulfamethoxazole,<=0.5/9.5,0.25
124,SAMN07525454,573.12965,Ceftazidime,<=0.5,2.0
124,SAMN07525454,573.12965,Cefuroxime sodium,8,4.0
124,SAMN07525454,573.12965,Tobramycin,1,1.0
18,SAMN07525385,573.12967,Ceftriaxone,<=0.5,4.0
18,SAMN07525385,573.12967,Nitrofurantoin,>64,64.0
18,SAMN07525385,573.12967,Piperacillin/Tazobactam,4/4,4.0
114,SAMN07525449,573.12968,Imipenem,<=0.25,0.25
82,SAMN07525427,573.12978,Levofloxacin,>4,1.0
101,SAMN07525440,573.12980,Cefazolin,2,4.0
101,SAMN07525440,573.12980,Gentamicin,<=0.5,1.0
101,SAMN07525440,573.12980,Piperacillin/Tazobactam,8/4,8.0
63,SAMN07525413,573.12984,Aztreonam,<=1,4.0
21,SAMN07525386,573.12986,Amikacin,<=4,2.0
21,SAMN07525386,573.12986,Cefepime,<=0.5,1.0
21,SAMN07525386,573.12986,Meropenem,<=0.125,0.125
62,SAMN07525412,573.12991,Levofloxacin,<=1,1.0
64,SAMN07525414,573.12993,Cefoxitin,<=4,2.0
64,SAMN07525414,573.12993,Imipenem,1,0.25
64,SAMN07525414,573.12993,Piperacillin/Tazobactam,<=2/4,4.0
64,SAMN07525414,573.12993,Tobramycin,1,1.0
5,SAMN07525377,573.12995,Ceftazidime,<=0.5,1.0
5,SAMN07525377,573.12995,Ceftriaxone,<=0.5,1.0
5,SAMN07525377,573.12995,Cefuroxime sodium,<=4,4.0
5,SAMN07525377,573.12995,Ciprofloxacin,<=0.5,0.5
5,SAMN07525377,573.12995,Gentamicin,1,1.0
5,SAMN07525377,573.12995,Trimethoprim/Sulfamethoxazole,<=0.5/9.5,0.5
54,SAMN07525408,573.12996,Ampicillin,>16,32.0
80,SAMN07525425,573.12998,Ampicillin/Sulbactam,8/4,8.0
80,SAMN07525425,573.12998,Tetracycline,<=1,2.0
33,SAMN07525394,573.13000,Imipenem,0.5,0.25
102,SAMN07525441,573.13002,Aztreonam,<=1,2.0
102,SAMN07525441,573.13002,Imipenem,<=0.25,0.25
127,SAMN07525457,573.13003,Amikacin,<=4,2.0
127,SAMN07525457,573.13003,Cefepime,<=0.5,2.0
127,SAMN07525457,573.13003,Tetracycline,2,1.0
95,SAMN07525435,573.13004,Meropenem,<=0.125,0.125
24,SAMN07525388,573.13005,Cefazolin,<=1,4.0
24,SAMN07525388,573.13005,Levofloxacin,<=1,1.0
30,SAMN07525392,573.13006,Cefoxitin,<=4,4.0
30,SAMN07525392,573.13006,Tobramycin,1,1.0
16,SAMN07525384,573.13009,Cefazolin,8,8.0
16,SAMN07525384,573.13009,Ceftazidime,<=0.5,4.0
16,SAMN07525384,573.13009,Ceftriaxone,<=0.5,4.0
16,SAMN07525384,573.13009,Ciprofloxacin,<=0.5,1.0
125,SAMN07525455,573.13013,Piperacillin/Tazobactam,4/4,4.0
70,SAMN07525416,573.13015,Cefuroxime sodium,<=4,4.0
70,SAMN07525416,573.13015,Gentamicin,1,0.5
68,SAMN07525415,573.13016,Ampicillin/Sulbactam,>16/8,32.0
68,SAMN07525415,573.13016,Cefoxitin,16,16.0
41,SAMN07525399,573.13020,Ampicillin,16,16.0
41,SAMN07525399,573.13020,Trimethoprim/Sulfamethoxazole,<=0.5/9.5,0.5
43,SAMN07525400,573.13026,Amikacin,<=4,4.0
43,SAMN07525400,573.13026,Aztreonam,<=1,2.0
26,SAMN07525389,573.13027,Ampicillin,>16,16.0
26,SAMN07525389,573.13027,Cefepime,<=0.5,0.5
26,SAMN07525389,573.13027,Meropenem,<=0.125,0.125
26,SAMN07525389,573.13027,Nitrofurantoin,>64,64.0
26,SAMN07525389,573.13027,Tetracycline,>8,2.0
3243,SAMN07525473,573.12858,Cefazolin,>32,32.0
3243,SAMN07525473,573.12858,Levofloxacin,<=1,4.0
3243,SAMN07525473,573.12858,Trimethoprim/Sulfamethoxazole,>2/38,4.0
3248,SAMN07525475,573.12859,Imipenem,<=0.25,0.25
3316,SAMN07525518,573.12860,Ceftriaxone,>32,64.0
3316,SAMN07525518,573.12860,Gentamicin,2,4.0
3288,SAMN07525498,573.12862,Cefoxitin,<=4,8.0
3288,SAMN07525498,573.12862,Ciprofloxacin,>2,4.0
3376,SAMN07525543,573.12864,Ceftazidime,>16,32.0
3399,SAMN07525550,573.12870,Aztreonam,>16,16.0
3399,SAMN07525550,573.12870,Tobramycin,>8,8.0
3294,SAMN07525502,573.12874,Ampicillin/Sulbactam,16/8,16.0
3296,SAMN07525504,573.12876,Amikacin,<=4,8.0
3296,SAMN07525504,573.12876,Ampicillin,>16,32.0
3400,SAMN07525551,573.12877,Cefazolin,>32,64.0
3262,SAMN07525482,573.12878,Cefepime,>16,8.0
3262,SAMN07525482,573.12878,Levofloxacin,>4,8.0
3289,SAMN07525499,573.12879,Gentamicin,>8,8.0
3365,SAMN07525540,573.12880,Ampicillin/Sulbactam,>16/8,32.0
3365,SAMN07525540,573.12880,Cefoxitin,>16,32.0
3365,SAMN07525540,573.12880,Ciprofloxacin,>2,4.0
3365,SAMN07525540,573.12880,Piperacillin/Tazobactam,>64/4,128.0
3335,SAMN07525528,573.12884,Ceftazidime,>16,32.0
3335,SAMN07525528,573.12884,Meropenem,0.125,0.25
3335,SAMN07525528,573.12884,Trimethoprim/Sulfamethoxazole,2/38,1.0
3314,SAMN07525516,573.12887,Ceftriaxone,>32,64.0
3314,SAMN07525516,573.12887,Imipenem,<=0.25,0.5
3279,SAMN07525493,573.12888,Amikacin,32,16.0
3310,SAMN07525513,573.12891,Aztreonam,>16,32.0
3310,SAMN07525513,573.12891,Nitrofurantoin,>64,128.0
3310,SAMN07525513,573.12891,Trimethoprim/Sulfamethoxazole,>2/38,4.0
3238,SAMN07525470,573.12893,Ampicillin,>16,32.0
3238,SAMN07525470,573.12893,Tobramycin,8,8.0
3264,SAMN07525484,573.12894,Cefazolin,>32,32.0
3209,SAMN07525458,573.12895,Amikacin,<=4,4.0
3300,SAMN07525505,573.12896,Tetracycline,>8,4.0
3300,SAMN07525505,573.12896,Trimethoprim/Sulfamethoxazole,<=0.5/9.5,1.0
3241,SAMN07525471,573.12897,Gentamicin,1,2.0
3241,SAMN07525471,573.12897,Levofloxacin,>4,8.0
3216,SAMN07525461,573.12898,Ciprofloxacin,>2,4.0
3216,SAMN07525461,573.12898,Meropenem,<=0.125,0.25
3368,SAMN07525541,573.12899,Ampicillin/Sulbactam,>16/8,32.0
3368,SAMN07525541,573.12899,Tobramycin,>8,16.0
3263,SAMN07525483,573.12905,Ceftazidime,>16,32.0
3317,SAMN07525519,573.12909,Ceftriaxone,>32,64.0
3317,SAMN07525519,573.12909,Piperacillin/Tazobactam,>64/4,64.0
3315,SAMN07525517,573.12910,Imipenem,<=0.25,0.5
3315,SAMN07525517,573.12910,Tobramycin,1,2.0
3259,SAMN07525481,573.12911,Ampicillin/Sulbactam,8/4,8.0
3259,SAMN07525481,573.12911,Ampicillin,>16,16.0
3318,SAMN07525520,573.12913,Cefazolin,>32,32.0
3318,SAMN07525520,573.12913,Meropenem,>8,4.0
3318,SAMN07525520,573.12913,Nitrofurantoin,>64,128.0
3275,SAMN07525490,573.12914,Amikacin,<=4,8.0
3275,SAMN07525490,573.12914,Gentamicin,>8,4.0
3401,SAMN07525552,573.12915,Cefepime,16,4.0
3401,SAMN07525552,573.12915,Nitrofurantoin,64,64.0
3338,SAMN07525530,573.12916,Aztreonam,>16,8.0
3338,SAMN07525530,573.12916,Tetracycline,4,4.0
3338,SAMN07525530,573.12916,Trimethoprim/Sulfamethoxazole,>2/38,2.0
3340,SAMN07525531,573.12918,Cefepime,>16,8.0
3346,SAMN07525533,573.12919,Imipenem,0.5,1.0
3230,SAMN07525466,573.12924,Levofloxacin,<=1,4.0
3265,SAMN07525485,573.12931,Ampicillin/Sulbactam,>16/8,16.0
3265,SAMN07525485,573.12931,Ceftriaxone,8,32.0
3265,SAMN07525485,573.12931,Meropenem,<=0.125,4.0
